Date,High,Low,Open,Close,Volume,Adj_Ratio
2012-05-11,22977.884202171994,22583.69921875,22977.884202171994,22583.69921875,5834168.0,0.8858089515101
2012-05-14,22667.852358912467,22481.832468511075,22605.84572877867,22592.55859375,6715573.0,0.8858090019113899
2012-05-15,22543.843863848953,22309.104428724397,22428.68866925955,22490.6953125,3101826.0,0.8858091891492713
2012-05-16,22331.250606772956,21755.474609375,22331.250606772956,21755.474609375,5577276.0,0.8858092267660831
2012-05-17,21897.19886074338,21635.88520119972,21755.469418279023,21746.611328125,7414828.0,0.8858090154022403
2012-05-18,21436.57959601411,20958.242695937763,21432.150550643033,21029.107421875,6769124.0,0.8858090742154592
2012-05-21,21308.137495195566,21130.97567856538,21175.266132722925,21246.130859375,7160555.0,0.8858090831509277
2012-05-22,21622.5989671366,21414.43383984135,21596.024695566994,21618.169921875,3471209.0,0.8858090523202212
2012-05-23,21525.162444612874,21192.984011825636,21525.162444612874,21365.716796875,4575999.0,0.8858091540992952
2012-05-24,21441.0078125,21232.842688106797,21347.997863303037,21441.0078125,2940327.0,0.8858090399710804
2012-05-25,21644.75152877698,21401.153956834532,21525.16726618705,21547.3125,1282908.0,0.8858093525179856
2012-05-29,21892.77215359998,21441.009507501014,21529.59041850081,21883.9140625,1235976.0,0.8858091099979761
2012-05-30,21892.770462275377,21560.592071688556,21883.91237185973,21751.041015625,4130787.0,0.8858090415648544
2012-05-31,21706.75,21347.997347480108,21436.57824933687,21706.75,3535215.0,0.8858090185676393
2012-06-01,21706.754691576505,21432.153836469843,21684.609461325967,21644.748046875,2473998.0,0.8858092100214856
2012-06-04,21215.132410807975,20958.247717733473,21215.132410807975,21104.40625,2480169.0,0.8858092864637985
2012-06-05,21379.00468985365,21210.70094462588,21215.12999055293,21316.998046875,2985933.0,0.8858091854093081
2012-06-07,21945.922043529725,21737.75688993822,21782.04734814918,21866.19921875,2395349.0,0.8858091642191614
2012-06-08,21959.20614039274,21715.608653962405,21897.1995074832,21751.041015625,5791512.0,0.8858090415648544
2012-06-11,22158.513081949935,22065.50313297513,22065.50313297513,22127.509765625,2356232.0,0.8858090378552842
2012-06-12,22012.358176894282,21684.60877949183,21684.60877949183,21963.638671875,2325907.0,0.885809182168784
2012-06-13,22123.08611409358,21914.920939446456,22118.657067824493,22043.36328125,2310172.0,0.8858092538175608
2012-06-14,22114.224609375,21981.35324180415,22083.221290275134,22114.224609375,2287944.0,0.8858091171389946
2012-06-15,22171.80312547215,21861.769921560233,22162.94503393181,21985.783203125,3020309.0,0.8858091540340451
2012-06-18,22530.554989318487,22309.102709101084,22331.247937122826,22384.396484375,3043561.0,0.8858091208696083
2012-06-19,22415.39717855333,22260.380600555036,22335.67436701135,22393.251953125,3827298.0,0.8858090171331092
2012-06-20,22610.27492837645,22446.400261902418,22588.129703177256,22512.8359375,2053206.0,0.8858090079677355
2012-06-21,22486.262677106057,22242.66518897511,22450.8303151961,22331.24609375,3229209.0,0.8858090477489091
2012-06-22,22136.370674682592,21689.037053605574,22056.64785112431,21715.611328125,4553029.0,0.8858091506475627
2012-06-25,21720.03573229059,21285.989341229317,21715.606687483843,21414.431640625,10140573.0,0.8858089613495347
2012-06-26,21436.580996024735,21263.848215271642,21325.854854516343,21308.138671875,7410382.0,0.8858091320671378
2012-06-27,21383.431105594496,21060.11079268886,21330.28256100727,21325.853515625,5513648.0,0.8858090764537903
2012-06-28,21463.15518672199,21197.412448132778,21432.151867219916,21348.0,5965681.0,0.8858091286307054
2012-06-29,21786.470703125,21148.688271482388,21268.27247741538,21786.470703125,3765530.0,0.8858089328369587
2012-07-02,21968.06882379886,21755.474609375,21941.494546995877,21755.474609375,2516514.0,0.8858092267660831
2012-07-03,21999.069808734977,21808.620845220663,21808.620845220663,21928.205078125,2005565.0,0.8858091326247223
2012-07-04,22118.657741048995,21994.644441739947,22078.796323413942,22034.505859375,4348304.0,0.8858092807788944
2012-07-05,22056.645949202233,21910.487451948484,22003.497404746326,21999.068359375,2634784.0,0.88580907426515
2012-07-06,22061.07678384092,21702.324079666836,22021.215372266022,21768.759765625,1765061.0,0.8858091461088504
2012-07-09,21618.170779432767,21467.583234564765,21547.30605243606,21516.302734375,1211466.0,0.8858090874588308
2012-07-10,21635.88977197124,21374.576057222766,21525.16362165409,21427.724609375,1767624.0,0.8858092025372054
2012-07-11,21418.867917292355,21277.13843562293,21392.29363947934,21383.435546875,2411017.0,0.885809260433927
2012-07-12,21449.862189397438,20971.525390625,21401.14270063358,20971.525390625,5391582.0,0.8858088866156283
2012-07-13,21347.999576381648,20847.517428636602,21024.679250847235,21237.2734375,9411592.0,0.8858091110531804
2012-07-16,21392.293173444323,21170.84086316022,21392.293173444323,21299.283203125,3121345.0,0.8858092411364109
2012-07-17,21573.880002933132,21117.688329703382,21237.272554724772,21352.427734375,2212329.0,0.8858090742325244
2012-07-18,21463.152451299127,20975.957492643967,21427.72009066966,21073.396484375,4419762.0,0.885809015736654
2012-07-19,21525.155845542555,21259.413180782773,21303.7036249094,21387.85546875,3813060.0,0.8858088825326155
2012-07-20,21498.583491953206,21347.995968523785,21441.005909465486,21414.431640625,4323114.0,0.8858089613495347
2012-07-23,21170.839543142527,20865.235374005115,21135.407175706303,21006.96484375,3820217.0,0.885809185905545
2012-07-24,21091.115289404173,20922.81155546941,20989.247239917342,21064.541015625,7255239.0,0.8858091259724559
2012-07-25,20998.10323999242,20626.063444135136,20688.070076778018,20807.654296875,4185872.0,0.8858090377554279
2012-07-26,21011.392072493654,20745.64933970495,20865.233569459866,20940.52734375,3597106.0,0.8858091092956852
2012-07-27,21560.59375,21272.70578908176,21347.99956347576,21560.59375,2767796.0,0.8858091105176664
2012-07-30,21817.476693742363,21697.89247313111,21746.611970417176,21751.041015625,7042071.0,0.8858090415648544
2012-07-31,22486.26291710805,21724.467127913136,21746.612354343222,22211.662109375,11090013.0,0.8858090572033899
2012-08-01,22322.388214926264,22030.071226397467,22030.071226397467,22224.94921875,10046560.0,0.8858090561478676
2012-08-02,22286.9541493334,22025.640497741453,22278.096059448926,22092.076171875,3554657.0,0.8858089884472734
2012-08-03,22007.930151074477,21724.47119964184,21790.906891383867,21795.3359375,3245949.0,0.8858092232269864
2012-08-06,22397.67538580343,22180.65223098746,22233.800758697493,22247.087890625,2934351.0,0.8858087951672308
2012-08-07,22348.962353932795,22193.945770027196,22286.955720370555,22291.384765625,6301663.0,0.8858090508891318
2012-08-08,22729.860494807046,22362.249734661105,22379.965915872956,22495.12109375,5991865.0,0.8858090605926363
2012-08-09,23088.610887278937,22534.98027900925,22543.838368741566,22977.884765625,11660099.0,0.8858089732314958
2012-08-10,23075.323007579584,22907.019308100116,22933.59357643898,23026.603515625,10326084.0,0.8858089446287748
2012-08-13,23026.602520329758,22849.440739061592,23026.602520329758,22858.298828125,2492451.0,0.8858089063408254
2012-08-14,23181.625110709498,22933.598552398507,22977.889009239756,23128.4765625,3770422.0,0.8858091368249713
2012-08-16,23190.480573435107,23035.46399206188,23119.61585052163,23137.33203125,2527624.0,0.8858090364184533
2012-08-17,23248.05977766739,22938.026593358623,23243.630732177262,22986.74609375,3654030.0,0.8858090980250481
2012-08-20,23031.034643856095,22853.872838903357,22986.74419261791,22960.169921875,3249693.0,0.8858090247636959
2012-08-21,23163.90872680263,22889.307896771697,22995.60499226754,22911.453125,3943668.0,0.8858091291320317
2012-08-22,22964.60259753475,22592.562748317214,22889.30881852644,22783.01171875,2381363.0,0.8858091648036548
2012-08-23,22893.736382599145,22654.567923581857,22783.010244165216,22867.162109375,4441574.0,0.8858091074714314
2012-08-24,22663.427260460598,22526.126841255147,22658.998214679774,22579.275390625,3335688.0,0.885809156164182
2012-08-27,22601.418181021116,22326.817372237398,22375.536870569995,22495.12109375,8500661.0,0.8858090605926363
2012-08-28,22588.133117784193,22371.10987802509,22499.552203596802,22441.974609375,2023005.0,0.8858091418738899
2012-08-29,22588.13415239894,22437.546591382947,22503.982280066473,22570.41796875,1312049.0,0.8858091824470172
2012-08-30,22526.127491797575,22154.087635464308,22499.553216345197,22273.671875,4548503.0,0.885809181745874
2012-08-31,22326.81728681144,22127.510248940678,22145.226430084746,22211.662109375,5273277.0,0.8858090572033899
2012-09-03,22446.404636886426,21954.78054164286,22242.66852534405,22286.958984375,4069668.0,0.8858091806190381
2012-09-04,22348.962513241528,22202.804018802966,22264.810652807206,22211.662109375,3866160.0,0.8858090572033899
2012-09-05,22100.94011951331,21795.3359375,22069.936796700367,21795.3359375,7466924.0,0.8858092232269864
2012-09-06,22003.498292349726,21799.762197050193,21888.34310804999,21883.9140625,9217690.0,0.8858091099979761
2012-09-07,22557.13024568923,22335.677955823834,22344.536047418453,22539.4140625,2378265.0,0.8858091594615838
2012-09-10,22658.995769959638,22495.12109375,22614.705316930005,22495.12109375,5501372.0,0.8858090605926363
2012-09-11,22495.120635304407,22313.529781583697,22495.120635304407,22397.681640625,3649403.0,0.8858090425400436
2012-09-12,22845.015731271862,22526.124468640694,22534.982559269334,22791.8671875,3699148.0,0.8858090628643607
2012-09-13,22845.018304004854,22623.566013349515,22769.72452518204,22809.5859375,7129066.0,0.8858091626213592
2012-09-14,23602.37969897167,23265.772294745388,23270.201339537838,23527.0859375,5609084.0,0.8858089584902108
2012-09-17,23575.808217297334,23407.504495287696,23518.230628188776,23438.5078125,8922974.0,0.8858090632086167
2012-09-18,23491.65699981107,23345.498500377857,23425.22131825052,23442.9375,3962720.0,0.8858090874740223
2012-09-19,23602.38759555809,23336.644819102195,23420.79669831323,23500.51953125,3011110.0,0.8858092548529966
2012-09-20,23465.081705296045,23279.06180502756,23367.642709917316,23301.20703125,2654801.0,0.885809048897548
2012-09-21,23473.942914574647,23310.068218755918,23425.223410412324,23376.50390625,5420121.0,0.8858091665877226
2012-09-24,23407.504601680874,23084.18429214015,23349.927012310607,23385.359375,4201816.0,0.8858090672348485
2012-09-25,23398.64602662873,23243.62944307166,23243.62944307166,23301.20703125,5432584.0,0.885809048897548
2012-09-26,23172.7677466916,22973.4606846501,23106.332059344433,23093.044921875,3984939.0,0.8858091646288838
2012-09-27,23292.351618271703,22973.46032401128,23026.608873054683,23265.77734375,3156694.0,0.8858091507233962
2012-09-28,23367.643353881605,23221.48485678568,23349.92717241543,23305.63671875,4867273.0,0.8858090733086279
2012-10-02,23367.646012162353,23261.348911273064,23279.065094754613,23283.494140625,1575049.0,0.8858091740774205
2012-10-04,23327.7788037556,23088.6103861739,23301.20453513541,23243.626953125,3321325.0,0.8858089540062881
2012-10-05,23442.936558766305,23252.487612605913,23376.500879873143,23261.345703125,3124928.0,0.8858090519087967
2012-10-08,23261.349955365702,23044.32669797558,23252.49186322733,23101.904296875,2489039.0,0.8858092138372315
2012-10-09,23248.058859455836,23062.038956217668,23084.18418279364,23115.1875,3643536.0,0.8858090630388964
2012-10-10,23097.472893616894,22667.85546875,22862.733475906116,22667.85546875,5507896.0,0.8858091234368894
2012-10-11,22654.570069899695,22286.959255471214,22499.553461405758,22464.12109375,10086615.0,0.8858091913939274
2012-10-12,22548.2717902024,22348.964732540036,22530.55560729908,22402.11328125,6947592.0,0.8858091451660736
2012-10-15,22495.12602402487,22282.531802888192,22375.54177463549,22326.822265625,2669601.0,0.8858092547361635
2012-10-16,22579.27413392156,22446.402767892207,22517.267496441196,22557.12890625,2716126.0,0.8858091068623601
2012-10-17,22858.303701030898,22650.138563664408,22694.429018423234,22703.287109375,2725508.0,0.8858090951765509
2012-10-18,22862.73638646116,22756.439278116515,22774.155462840623,22836.162109375,2589818.0,0.8858092362053918
2012-10-19,22836.159229899808,22610.27790314944,22783.010682429132,22654.568359375,3440087.0,0.8858091245112415
2012-10-22,22596.989672832384,22185.088449866213,22331.24694833808,22552.69921875,4204532.0,0.8858090816476827
2012-10-23,22605.850765937437,22371.111328125,22561.560305972827,22371.111328125,2951865.0,0.8858091992922194
2012-10-24,22309.100513007314,22083.219209421175,22162.942022451578,22180.658203125,4738322.0,0.8858090336711262
2012-10-25,22322.388671875,22047.787858847965,22105.365448676213,22322.388671875,3921161.0,0.885809074280754
2012-10-26,22291.38614223703,21937.0625,22247.0956869574,21937.0625,6039058.0,0.8858091055925702
2012-10-29,22109.793848167537,21941.490128970752,22030.071033811168,21994.638671875,6409657.0,0.8858090484041482
2012-10-30,22273.673687242568,22003.50186482821,22012.359957366385,22043.36328125,1919381.0,0.8858092538175608
2012-10-31,22295.81523126245,22127.511500871515,22207.23432053038,22233.80859375,2563586.0,0.8858091073207172
2012-11-01,22131.940366391784,21888.342863859954,22131.940366391784,22003.498046875,3149197.0,0.8858091001157408
2012-11-02,22309.09904251417,22202.801965480157,22242.663369367914,22264.80859375,4977073.0,0.8858089752834692
2012-11-05,22238.2351978823,22100.934801320986,22154.083341925365,22149.654296875,5114269.0,0.8858090100729854
2012-11-06,22406.539088381996,22145.22542832773,22176.22874392739,22393.251953125,2592988.0,0.8858090171331092
2012-11-07,22512.8359375,22242.664190069838,22437.54217182274,22512.8359375,3436194.0,0.8858090079677355
2012-11-08,22291.386995927445,22109.796122326607,22269.241767439536,22158.515625,3869718.0,0.8858091395162903
2012-11-09,22096.50794797007,21751.042399775706,21968.0656287696,22030.072265625,6399912.0,0.8858090979342581
2012-11-12,22052.217520210972,21914.9171098622,21968.06565580366,22016.78515625,4357041.0,0.8858090990243411
2012-11-13,22056.650100204835,21808.62351273265,22043.362961590254,21892.775390625,3682264.0,0.8858092409720817
2012-11-14,21985.783203125,21830.76660116904,21932.634653882957,21985.783203125,4544618.0,0.8858091540340451
2012-11-15,21759.89918496277,21622.598783022237,21746.612049291107,21711.1796875,6879176.0,0.8858090447776418
2012-11-16,21724.469026442308,21587.168610576922,21658.033341346152,21591.59765625,6573765.0,0.8858091346153846
2012-11-19,21923.77625440811,21666.891603346357,21675.74969476228,21821.908203125,3805823.0,0.8858091415922468
2012-11-20,22065.504039944884,21945.919814919092,22065.504039944884,21999.068359375,4169768.0,0.88580907426515
2012-11-21,22105.367551541673,21861.770032941236,22056.648047821585,21932.634765625,2398603.0,0.8858091585470517
2012-11-22,22211.66092758011,22038.928170615876,22043.35721566624,22149.654296875,2224221.0,0.8858090100729854
2012-11-23,22309.103515625,22127.512639281813,22145.228822339686,22309.103515625,6257825.0,0.8858091528935874
2012-11-26,22388.827068626964,22242.668553638894,22348.9656554484,22273.671875,3370221.0,0.885809181745874
2012-11-27,22548.269637385558,22340.104508146287,22353.391644055177,22495.12109375,3076540.0,0.8858090605926363
2012-11-28,22406.543053449877,22295.81690671411,22366.681640625,22366.681640625,6550909.0,0.8858091738861387
2012-11-29,22636.852929764034,22464.12014473942,22486.26537358873,22605.849609375,3257840.0,0.8858091539723746
2012-11-30,22738.719609054002,22543.841606950693,22592.561107476522,22636.8515625,4995206.0,0.8858091004695754
2012-12-03,22756.43638109369,22619.135966960974,22636.85214942971,22667.85546875,1872623.0,0.8858091234368894
2012-12-04,22632.42388399417,22517.268693977763,22592.562472065412,22605.849609375,1569912.0,0.8858091539723746
2012-12-05,22805.153733246985,22570.41433766297,22574.843382862666,22760.86328125,1750572.0,0.885809039939677
2012-12-06,22884.87448242756,22747.574093622596,22769.719317623396,22814.009765625,2753423.0,0.8858089600320326
2012-12-07,22995.60426618896,22845.016718991264,22849.44576449708,22946.884765625,2132000.0,0.8858091011629029
2012-12-10,23101.902594430525,22946.88599343262,23017.75072531738,22982.318359375,2373477.0,0.8858091485594527
2012-12-11,23053.1796875,22964.59878572286,22986.744011167146,23053.1796875,2408669.0,0.8858090177713737
2012-12-12,23221.482421875,23119.614389125978,23141.759613636634,23221.482421875,3078054.0,0.8858089804262826
2012-12-13,23500.517634876178,23217.058696196935,23221.487742113797,23473.943359375,3590290.0,0.8858091833726415
2012-12-14,23589.096426640655,23327.78274110333,23372.073196279147,23553.6640625,4687033.0,0.8858091035163596
2012-12-17,23553.65993593928,23323.349609375,23509.369488523073,23323.349609375,5673444.0,0.8858089483241549
2012-12-18,23465.087308489652,23225.91880817662,23403.080660260348,23434.083984375,2632892.0,0.8858092604186354
2012-12-20,23575.808890226253,23429.650390625,23460.653708722235,23429.650390625,2933321.0,0.8858090884924386
2012-12-21,23553.660789534857,23221.482421875,23553.660789534857,23221.482421875,5460580.0,0.8858089804262826
2012-12-24,23341.07036741309,23239.202318371248,23270.20563764485,23314.49609375,4246972.0,0.8858091221029635
2012-12-26,23553.661882146756,23323.35153655224,23389.78721316604,23336.638671875,7419941.0,0.8858090215173657
2012-12-27,23478.375701443307,23261.352421048905,23332.217165667484,23456.23046875,5465431.0,0.8858093077322508
2012-12-28,23633.387498238444,23456.22567291432,23460.654718547423,23571.380859375,2932208.0,0.8858091266206314
2013-01-02,24071.865320764606,23744.1159125334,23744.1159125334,24032.00390625,4360095.0,0.88580921143568
2013-01-03,24253.451778366005,23947.84765625,24191.445144893194,23947.84765625,7887472.0,0.8858090496116146
2013-01-04,23987.711324199852,23761.82999526075,23969.995141537962,23801.69140625,5109072.0,0.8858091330945292
2013-01-07,23854.839926568024,23637.816689211573,23823.83660694567,23814.978515625,4446723.0,0.8858091320671378
2013-01-08,23792.83184474859,23562.521484375,23699.821891520794,23562.521484375,3922237.0,0.8858090783599624
2013-01-09,23708.68279296875,23465.08526754127,23611.24378279776,23473.943359375,4887591.0,0.8858091833726415
2013-01-10,23739.683058256967,23420.791793295306,23513.80174557579,23682.10546875,5227910.0,0.8858090693379466
2013-01-11,23859.27151045585,23372.076435989515,23841.5553259298,23549.23828125,6956349.0,0.8858092263024262
2013-01-14,23695.396542120834,23425.22473107983,23527.09279098054,23668.822265625,5197403.0,0.8858092165278817
2013-01-15,23823.836768381312,23416.364564869305,23651.103986457743,23425.22265625,3519334.0,0.8858091380695784
2013-01-16,23562.520130094268,23208.19651911541,23500.513498172968,23256.916015625,5089460.0,0.885809027447153
2013-01-17,23407.50347180965,23150.618854711265,23372.071110830562,23296.77734375,5187568.0,0.8858090244771863
2013-01-18,23513.80037183713,23252.48671164907,23478.36801113366,23389.787109375,5315357.0,0.8858090175866313
2013-01-21,23500.514553740533,23203.768516216856,23394.21746567235,23385.359375,8756859.0,0.8858090672348485
2013-01-22,23544.809993992647,23332.21577282793,23394.22242066764,23500.51953125,4476118.0,0.8858092548529966
2013-01-23,23646.67451453861,23314.49609375,23535.94837427574,23314.49609375,4323221.0,0.8858091221029635
2013-01-24,23341.07278461105,23088.61715866744,23296.78232391919,23101.904296875,8932355.0,0.8858092138372315
2013-01-25,23163.91149720149,22796.30066464552,23146.1953125,22849.44921875,10977226.0,0.8858092350746268
2013-01-28,22880.4454376274,22725.428869621795,22836.1549896258,22814.009765625,11270694.0,0.8858089600320326
2013-01-29,23044.32494398159,22836.15979457411,22867.163114698626,23008.892578125,4852979.0,0.8858091464148219
2013-01-30,23186.0515807661,22938.02505000719,23062.038315386642,23110.7578125,5442148.0,0.8858090384246838
2013-01-31,23088.61788729479,22973.462685861898,23031.040286578344,23066.47265625,4094564.0,0.8858092417914747
2013-02-01,23186.04847830596,22836.153954946614,23075.322363318825,23022.173828125,7385102.0,0.8858089198970758
2013-02-04,23163.908615597877,22960.172516875602,23132.905296227098,22964.6015625,7814713.0,0.88580912487946
2013-02-05,22858.30552596467,22667.856555296876,22836.160296817252,22769.724609375,9688238.0,0.8858091658967127
2013-02-06,22853.87849926972,22738.72329752921,22845.02040682814,22743.15234375,7016230.0,0.885809244157741
2013-02-07,22893.739269605812,22690.003149195316,22769.725978921164,22738.72265625,5756736.0,0.885809219176081
2013-02-08,23057.612137002554,22676.71420312199,22703.28847757877,22982.318359375,4378934.0,0.8858091485594527
2013-02-12,23070.897394199445,22933.596987361245,23022.177894998793,22942.455078125,4843720.0,0.8858090763754827
2013-02-13,23398.646484375,23026.60667655984,23048.751903215503,23398.646484375,5318466.0,0.8858090662265758
2013-02-14,23544.80809404481,23341.071981869103,23398.649578788325,23473.943359375,7163336.0,0.8858091833726415
2013-02-15,23491.65834160522,23380.93219934652,23473.942158843827,23425.22265625,3645514.0,0.8858091380695784
2013-02-18,23491.65705385852,23296.779054165876,23385.35996311708,23416.36328125,3914541.0,0.8858090895120105
2013-02-19,23558.096519075938,23385.363718879667,23429.654180468457,23482.802734375,4295582.0,0.885809231775745
2013-02-20,23996.570982534387,23562.524478974334,23580.240662793112,23987.712890625,7311659.0,0.8858091909388848
2013-02-21,23956.70719428214,23837.122965358933,23894.700557062697,23876.984375,11334140.0,0.8858091031348544
2013-02-22,24071.865581661536,23788.406630929916,23806.12281535064,23912.419921875,5682482.0,0.885809221036303
2013-02-25,23992.13902124396,23810.548159166978,23921.27429457977,23819.40625,3493829.0,0.8858090833023429
2013-02-26,23783.974102306685,23602.3832385833,23677.677011346655,23713.109375,4684503.0,0.8858090913335823
2013-02-27,23814.976722132164,23655.53109036784,23757.399132883933,23735.25390625,4153759.0,0.8858090653573428
2013-02-28,24080.718315491038,23872.553194867887,23881.41128510717,23969.9921875,7621521.0,0.8858090239283075
2013-03-04,24009.856636256405,23735.25580403949,23943.420951042637,23761.830078125,6734242.0,0.8858091361835974
2013-03-05,24063.001748774623,23832.69140625,23854.83663149275,23832.69140625,4371256.0,0.885809009710091
2013-03-06,24089.578020407214,23797.261022917442,24032.00042999256,23819.40625,6907834.0,0.8858090833023429
2013-03-07,23854.840964527502,23606.8143967567,23806.121460143953,23633.388671875,6498041.0,0.8858091706100075
2013-03-08,23708.678558767348,23535.945798858524,23637.81383675347,23620.09765625,8086091.0,0.8858090251734484
2013-03-11,23686.53666271592,23372.074414575898,23593.52670199845,23589.09765625,7406413.0,0.885809149690199
2013-03-12,23690.962175354456,23389.787109375,23673.245995002722,23389.787109375,5801615.0,0.8858090175866313
2013-03-13,23531.51964178339,23358.78686067487,23394.219226030466,23478.37109375,8343482.0,0.8858091338898321
2013-03-14,23553.6640625,23203.76946661104,23469.512197665947,23553.6640625,11047762.0,0.8858091035163596
2013-03-15,23637.81311431624,23274.631425094965,23606.809799382714,23318.921875,10276191.0,0.8858089981006647
2013-03-18,23270.20408603181,23053.180865587277,23186.052225043113,23115.1875,13282944.0,0.8858090630388964
2013-03-19,23354.360365358916,23150.624242315767,23190.485657693775,23199.34375,7729926.0,0.8858092306223749
2013-03-20,23177.1950225213,22973.458930215555,23132.904567672227,23000.033203125,7134258.0,0.8858090969815136
2013-03-21,23106.333248261195,22836.161439147927,23088.61706405705,22845.01953125,13329741.0,0.8858092102074447
2013-03-22,22884.881705210562,22778.58459645789,22849.449335626337,22796.30078125,14002949.0,0.8858092396055955
2013-03-25,23274.63364262476,22986.745690813037,23000.0328270505,23186.052734375,7590012.0,0.8858090824976123
2013-03-26,23341.06593806569,23150.61701295434,23208.19459496475,23243.626953125,5824009.0,0.8858089540062881
2013-03-27,23473.939584318825,23088.61265151963,23367.642499408703,23407.50390625,5578990.0,0.8858090409176915
2013-03-28,23465.087308489652,23332.215919426857,23407.50970656244,23434.083984375,3419090.0,0.8858092604186354
2013-03-29,23682.102505235787,23522.656892707546,23522.656892707546,23527.0859375,5883450.0,0.8858089584902108
2013-04-01,23571.38043571243,23442.93811466101,23562.522344605437,23460.654296875,1571611.0,0.8858091106994526
2013-04-02,23491.656056621287,23101.900073781417,23438.50751350676,23261.345703125,4363863.0,0.8858090519087967
2013-04-03,23345.49766929568,23084.183997793414,23345.49766929568,23208.197265625,4547184.0,0.8858090559398855
2013-04-04,23066.469722598104,22774.152709984533,23053.182585661125,22911.453125,12932880.0,0.8858091291320317
2013-04-05,22853.874306510214,22490.692583034663,22783.0095799784,22552.69921875,21173992.0,0.8858090816476827
2013-04-08,22712.147437941523,22526.127509627648,22632.42461152129,22570.41796875,12499288.0,0.8858091824470172
2013-04-09,22787.43995032594,22384.396794741944,22570.41671270379,22548.271484375,7502340.0,0.8858091331516401
2013-04-10,22814.00999204113,22561.554435926522,22685.56769156177,22694.42578125,8008449.0,0.885808968823185
2013-04-11,22893.734375,22605.846440317277,22818.440607467594,22893.734375,4653976.0,0.8858090297929967
2013-04-12,22929.169609066816,22415.40030741494,22898.166289139546,22455.26171875,6347735.0,0.8858091407790927
2013-04-15,22596.992386618036,22295.8172626882,22388.827227431237,22503.982421875,14626443.0,0.8858091880289313
2013-04-16,22588.12983271261,22149.65437125407,22269.23858801549,22446.400390625,9185042.0,0.8858090130475533
2013-04-17,22601.416967908324,22260.380497885017,22526.12320179928,22446.400390625,8714921.0,0.8858090130475533
2013-04-18,22406.5402359375,22145.2265625,22286.9560125,22145.2265625,7145151.0,0.8858090625
2013-04-19,22300.242343999154,22021.212499377118,22136.367673348115,22220.51953125,7791575.0,0.8858090305461431
2013-04-22,22459.686933860034,22114.22142787678,22207.231371795348,22415.396484375,4395226.0,0.885808989700652
2013-04-23,22415.401173500348,22176.23269624901,22402.114035875275,22353.39453125,6040384.0,0.8858091750049535
2013-04-24,22583.702590444354,22326.817956154147,22455.260273299253,22526.125,7054192.0,0.8858090837593393
2013-04-25,22672.281944325623,22503.97822995087,22548.26868110212,22650.13671875,6746441.0,0.8858090230250293
2013-04-26,22681.14335945149,22565.988169577297,22641.281947571963,22619.13671875,5495021.0,0.8858091528784022
2013-04-29,22455.268408773252,22273.67748081276,22446.4103147264,22379.974609375,5427733.0,0.8858094046853354
2013-04-30,22729.86210739058,22437.54509665641,22499.55173529699,22667.85546875,7634746.0,0.8858091234368894
2013-05-02,22659.00090710953,22517.27142528242,22588.136166195975,22543.845703125,6637539.0,0.8858092614194499
2013-05-03,22698.858843163143,22499.5517899061,22676.713615023473,22641.28125,3896842.0,0.8858091255868544
2013-05-06,22907.022172224675,22561.556640625,22769.72176864019,22561.556640625,4514677.0,0.8858090553837848
2013-05-07,22610.27817915745,22455.261580475664,22596.99104212758,22521.697265625,3746413.0,0.8858091353244838
2013-05-08,22641.284165846457,22437.548040723424,22565.9903804749,22499.5546875,4067206.0,0.8858092396653543
2013-05-09,22871.59450805356,22530.557951678635,22530.557951678635,22822.875,6920856.0,0.8858092373374733
2013-05-10,22796.29778153167,22344.535128779342,22796.29778153167,22357.822265625,13011415.0,0.8858091230437797
2013-05-13,22428.6875,22207.235214257504,22331.248494273303,22428.6875,10411615.0,0.8858091429699843
2013-05-14,22760.86145391174,22428.683090603045,22428.683090603045,22694.42578125,4928201.0,0.885808968823185
2013-05-15,22734.289784679877,22592.560333460366,22725.43169397866,22698.857421875,5818312.0,0.8858090701219512
2013-05-16,23035.468395641925,22729.864219656673,22729.864219656673,22898.16796875,5797321.0,0.8858092057543521
2013-05-20,22982.319843296664,22853.877508462283,22924.742244922632,22898.16796875,7423034.0,0.8858092057543521
2013-05-21,23101.89820011612,22853.871685697697,22986.743032707567,22884.875,2816910.0,0.8858089800658022
2013-05-22,23119.61280931368,22951.309114533233,22973.45433753066,23022.173828125,3391723.0,0.8858089198970758
2013-05-23,22960.169096138845,22712.142578125,22898.162466635382,22712.142578125,6598630.0,0.8858089929065912
2013-05-24,22840.58612117589,22610.275770526066,22796.295669127845,22747.576171875,7856044.0,0.8858090409608644
2013-05-27,22938.0229446766,22698.854526253635,22720.999750181687,22853.87109375,4000087.0,0.8858089571220931
2013-05-28,23008.892073910265,22796.297883429477,22889.30784176482,22938.02734375,7238778.0,0.8858091270032825
2013-05-29,23208.197451619086,22969.029004598582,23004.46136712014,23115.1875,4124916.0,0.8858090630388964
2013-05-30,23221.48716614015,23079.75770031591,23084.186746122916,23132.90625,8634819.0,0.8858091614014934
2013-05-31,23305.637688026112,23150.62109375,23181.624412605222,23150.62109375,5311660.0,0.8858091101492251
2013-06-03,23146.195488011235,23031.040286578344,23075.330748667915,23066.47265625,5077928.0,0.8858092417914747
2013-06-04,23172.766568509614,22898.165741436296,23172.766568509614,23031.037109375,5745044.0,0.8858091195913461
